     Steps      Time  Center temperature
       73461    58768.80  300.073157
       73462    58769.60  300.073177
       73463    58770.40  300.073198
       73464    58771.20  300.073218
       73465    58772.00  300.073239
       73466    58772.80  300.073259
       73467    58773.60  300.073279
       73468    58774.40  300.073300
       73469    58775.20  300.073320
       73470    58776.00  300.073341
       73471    58776.80  300.073361
       73472    58777.60  300.073381
       73473    58778.40  300.073402
       73474    58779.20  300.073422
       73475    58780.00  300.073443
       73476    58780.80  300.073463
       73477    58781.60  300.073483
       73478    58782.40  300.073504
       73479    58783.20  300.073524
       73480    58784.00  300.073544
       73481    58784.80  300.073565
       73482    58785.60  300.073585
       73483    58786.40  300.073606
       73484    58787.20  300.073626
       73485    58788.00  300.073646
       73486    58788.80  300.073667
       73487    58789.60  300.073687
       73488    58790.40  300.073707
       73489    58791.20  300.073728
       73490    58792.00  300.073748
       73491    58792.80  300.073769
       73492    58793.60  300.073789
       73493    58794.40  300.073809
       73494    58795.20  300.073830
       73495    58796.00  300.073850
       73496    58796.80  300.073870
       73497    58797.60  300.073891
       73498    58798.40  300.073911
       73499    58799.20  300.073931
       73500    58800.00  300.073952
       73501    58800.80  300.073972
       73502    58801.60  300.073992
       73503    58802.40  300.074013
       73504    58803.20  300.074033
       73505    58804.00  300.074054
       73506    58804.80  300.074074
       73507    58805.60  300.074094
       73508    58806.40  300.074115
       73509    58807.20  300.074135
       73510    58808.00  300.074155
       73511    58808.80  300.074176
       73512    58809.60  300.074196
       73513    58810.40  300.074216
       73514    58811.20  300.074237
       73515    58812.00  300.074257
       73516    58812.80  300.074277
       73517    58813.60  300.074298
       73518    58814.40  300.074318
       73519    58815.20  300.074338
       73520    58816.00  300.074359
       73521    58816.80  300.074379
       73522    58817.60  300.074399
       73523    58818.40  300.074420
       73524    58819.20  300.074440
       73525    58820.00  300.074460
       73526    58820.80  300.074480
       73527    58821.60  300.074501
       73528    58822.40  300.074521
       73529    58823.20  300.074541
       73530    58824.00  300.074562
       73531    58824.80  300.074582
       73532    58825.60  300.074602
       73533    58826.40  300.074623
       73534    58827.20  300.074643
       73535    58828.00  300.074663
       73536    58828.80  300.074684
       73537    58829.60  300.074704
       73538    58830.40  300.074724
       73539    58831.20  300.074744
       73540    58832.00  300.074765
       73541    58832.80  300.074785
       73542    58833.60  300.074805
       73543    58834.40  300.074826
       73544    58835.20  300.074846
       73545    58836.00  300.074866
       73546    58836.80  300.074887
       73547    58837.60  300.074907
       73548    58838.40  300.074927
       73549    58839.20  300.074947
       73550    58840.00  300.074968
       73551    58840.80  300.074988
       73552    58841.60  300.075008
       73553    58842.40  300.075029
       73554    58843.20  300.075049
       73555    58844.00  300.075069
       73556    58844.80  300.075089
       73557    58845.60  300.075110
       73558    58846.40  300.075130
       73559    58847.20  300.075150
       73560    58848.00  300.075170
       73561    58848.80  300.075191
       73562    58849.60  300.075211
       73563    58850.40  300.075231
       73564    58851.20  300.075252
       73565    58852.00  300.075272
       73566    58852.80  300.075292
       73567    58853.60  300.075312
       73568    58854.40  300.075333
       73569    58855.20  300.075353
       73570    58856.00  300.075373
       73571    58856.80  300.075393
       73572    58857.60  300.075414
       73573    58858.40  300.075434
       73574    58859.20  300.075454
       73575    58860.00  300.075474
       73576    58860.80  300.075495
       73577    58861.60  300.075515
       73578    58862.40  300.075535
       73579    58863.20  300.075555
       73580    58864.00  300.075576
       73581    58864.80  300.075596
       73582    58865.60  300.075616
       73583    58866.40  300.075636
       73584    58867.20  300.075656
       73585    58868.00  300.075677
       73586    58868.80  300.075697
       73587    58869.60  300.075717
       73588    58870.40  300.075737
       73589    58871.20  300.075758
       73590    58872.00  300.075778
       73591    58872.80  300.075798
       73592    58873.60  300.075818
       73593    58874.40  300.075839
       73594    58875.20  300.075859
       73595    58876.00  300.075879
       73596    58876.80  300.075899
       73597    58877.60  300.075919
       73598    58878.40  300.075940
       73599    58879.20  300.075960
       73600    58880.00  300.075980
       73601    58880.80  300.076000
       73602    58881.60  300.076021
       73603    58882.40  300.076041
       73604    58883.20  300.076061
       73605    58884.00  300.076081
       73606    58884.80  300.076101
       73607    58885.60  300.076122
       73608    58886.40  300.076142
       73609    58887.20  300.076162
       73610    58888.00  300.076182
       73611    58888.80  300.076202
       73612    58889.60  300.076223
       73613    58890.40  300.076243
       73614    58891.20  300.076263
       73615    58892.00  300.076283
       73616    58892.80  300.076303
       73617    58893.60  300.076324
       73618    58894.40  300.076344
       73619    58895.20  300.076364
       73620    58896.00  300.076384
       73621    58896.80  300.076404
       73622    58897.60  300.076424
       73623    58898.40  300.076445
       73624    58899.20  300.076465
       73625    58900.00  300.076485
       73626    58900.80  300.076505
       73627    58901.60  300.076525
       73628    58902.40  300.076546
       73629    58903.20  300.076566
       73630    58904.00  300.076586
       73631    58904.80  300.076606
       73632    58905.60  300.076626
       73633    58906.40  300.076646
       73634    58907.20  300.076667
       73635    58908.00  300.076687
       73636    58908.80  300.076707
       73637    58909.60  300.076727
       73638    58910.40  300.076747
       73639    58911.20  300.076767
       73640    58912.00  300.076788
       73641    58912.80  300.076808
       73642    58913.60  300.076828
       73643    58914.40  300.076848
       73644    58915.20  300.076868
       73645    58916.00  300.076888
       73646    58916.80  300.076908
       73647    58917.60  300.076929
       73648    58918.40  300.076949
       73649    58919.20  300.076969
       73650    58920.00  300.076989
       73651    58920.80  300.077009
       73652    58921.60  300.077029
       73653    58922.40  300.077049
       73654    58923.20  300.077070
       73655    58924.00  300.077090
       73656    58924.80  300.077110
       73657    58925.60  300.077130
       73658    58926.40  300.077150
       73659    58927.20  300.077170
       73660    58928.00  300.077190
       73661    58928.80  300.077211
       73662    58929.60  300.077231
       73663    58930.40  300.077251
       73664    58931.20  300.077271
       73665    58932.00  300.077291
       73666    58932.80  300.077311
       73667    58933.60  300.077331
       73668    58934.40  300.077351
       73669    58935.20  300.077372
       73670    58936.00  300.077392
       73671    58936.80  300.077412
       73672    58937.60  300.077432
       73673    58938.40  300.077452
       73674    58939.20  300.077472
       73675    58940.00  300.077492
       73676    58940.80  300.077512
       73677    58941.60  300.077532
       73678    58942.40  300.077553
